id,title,image_link,availability,inventory,price,sale_price,mpn,description,condition,link
3305474,Ekel Collagen Eye Cream,https://taplink.st/p/e/7/8/f/11849486.gif?1,in stock,1,11.99 EUR,9.60 EUR,PROFILE1198143,"Твой #musthave для свежего взгляда ♥
⠀
Основные свойства:
эффективно разглаживает морщины
восстанавливает упругость кожи
способствует регенерации клеток кожи
убирает темные круги
увлажняет кожу
⠀
Основные компоненты:
гиалуроновая кислота
гидролизованный коллаген
⠀
Подойдёт:
Всем типам кожи 30+
⠀
Объём: 40 мл
___
Tavs #musthave svaigam izskatam ♥
⠀
Pamatīpašības:
*efektīvi izlīdzina grumbas
*atjauno ādas elastību
*veicina ādas šūnu atjaunošanos
*noņem tumšos lokus
*mitrina ādu
⠀
Galvenās sastāvdaļas:
*hialuronskābe
*hidrolizēts kolagēns
⠀
Piemērots:
Visiem ādas tipiem 30+
⠀
Tilpums: 40 ml",new,https://taplink.cc/crystalino.beauty/o/327002/
3155291,Dāvanu karte,https://taplink.st/p/1/1/0/c/11271680.jpg?0,in stock,9999,10.00 EUR,,PROFILE1198143,"Meklē dāvānu draudzenei, māsai, mammai vaivarbūt skolotājai? Dāvanu karte Crystalino vekalā būs lieliska dāvana jebkādos svētkos. Dāvanu kartes summu izvēlaties jūs paši. Iespējams uzdāvināt kā elektronisko versiju, tā arī izdrukātā formātā
__________
Ищешь, что подарить подруге, сестре, маме, а может своей учительнице? Подарочная карта в Crystalino будет отличным подарком на любой праздник. Сумму подарочной карты определяете вы сами. 
Карту можно получить как в электронном виде, так и в печатном формате",new,https://taplink.cc/crystalino.beauty/o/30255b/
3155081,Petitfee Black Pearl & Gold Hydrogel Eye Patch,https://taplink.st/p/f/e/6/d/23599865.jpg?0,in stock,1,13.99 EUR,,PROFILE1198143,"Это набор гидрогелевых патчей для кожи вокруг глаз.
Они помогают устранить мимические морщины, снять отёчность и осветлить тёмные круги под глазами, увлажняют и смягчают кожу, делают её более эластичной и гладкой.

Состав:
Золото. Патчи содержат био-частицы золота, которые глубоко проникают в поры и обогащают клетки своими ионами. Ионы золота активизируют микроциркуляцию крови, усиливают деление фибропластов и стимулируют производство собственного коллагена. Всё это замедляет процесс старения и приводит к обновлению кожи
Экстракт черного жемчуга. Этот компонент богат конхиолином, аминокислотами, аланином, витаминами и другими микроэлементами, которые отвечают за красоту и молодость кожи. Жемчуг восстанавливает клетки, делает кожу более гладкой, упругой и эластичной.

Способ применения:
Очисти зону под патчи
Аккуратно извлеки патч из баночки с помощью лопатки и наклейте его на нижнее веко.
Спустя 20-30 минут можно снимать, а остатки сыворотки вотри в кожу. Маска не требует дополнительного смывания.

Помни - патчи нельзя использовать повторно. Одной баночки тебе хватит на 30 применений ✨

Объём: 60 шт
____
Šis ir hidrogēla acu patču komplekts.
Tie palīdz novērst mimiskās grumbas, novērš pietūkumu un izgaismo tumšos lokus zem acīm, mitrina un mīkstina ādu, padarot to elastīgāku un gludāku.

Sastāvs:
Zelts - patči satur zelta biodaļiņas, kas dziļi iesūcas porās un bagātina šūnas ar saviem joniem. Zelta joni aktivizē asins mikrocirkulāciju, uzlabo fibroblastu dalīšanos un stimulē sava kolagēna ražošanu. Tas viss palēnina novecošanās procesu un noved pie ādas atjaunošanas.
Melno pērļu ekstrakts - šis komponents ir bagāts ar konhiolīnu, aminoskābēm, alanīnu, vitamīniem un citiem mikroelementiem, kas ir atbildīgi par ādas skaistumu un jaunību. Pērles atjauno šūnas, padarot ādu gludāku, tvirtāku un elastīgāku.

Lietošanas veids:
Uz attīrītas ādas uzklājiet patčus uz apakšējā plakstiņa.
Pēc 20-30 minūtēm jūs varat noņemt un iemasēt atlikušo serumu ādā.

Atcerieties - patčus nevar izmantot atkārtoti. Ar vienu burciņu pietiek 30 procedūrām ✨

Tilpums: 60 gab",new,https://taplink.cc/crystalino.beauty/o/302489/
3155057,SOS! My Lip Patch,https://taplink.st/p/9/5/a/4/11270792.jpg?0,out of stock,0,2.50 EUR,,PROFILE1198143,"Сохнут губки? Тогда эти патчи для тебя
Гидрогелевый патч от Berrisom,  обеспечивает интенсивное восстановление и питание этой чувствительной области.

В составе:
*коллаген
*комплекс пептидов
*гиалуроновая кислота
*целый комплекс цветочных и ягодных экстрактов
*натуральные масла

Помимо этого, продукт может использоваться в качестве профилактики обветривания в холодное время года: он предлагает накопительный эффект, а значит, помогает губам дольше быть красивыми, здоровыми и увлажненными.

Матовые и другие помады после применения патча идеально ровно покрывают губы и выглядят безупречно.

Способ применения:
нанеси патчи на очищенную кожу губ
сними спустя 20-30 минут
легко вбей остатки жидкости

Объём: 1 шт
___
Sausas lūpas? Tad šie patči ir paredzēti tev
Berrisom hidrogela patči nodrošina intensīvu šīs jutīgās zonas atjaunošanos un barošanu.

Sastāv no:
*kolagēns
*peptīdu komplekss
*hialuronskābe
*liels ziedu un ogu ekstraktu komplekss
*dabiskās eļļas

Turklāt produktu var izmantot kā plaisāšanas profilaksi aukstajā sezonā - patči palīdz lūpām ilgāk būt skaistām, veselīgām un mitrinātām.

Matētas un citas lūpu krāsas pēc patča uzklāšanas perfekti vienmērīgi pārklāj lūpas un izskatās nevainojami.

Lietošanas veids:
uzklājiet patču uz attīrītām lūpām
noņemiet pēc 20-30 minūtēm
viegli iemasē atlikušo essenci

Tilpums: 1 gab",new,https://taplink.cc/crystalino.beauty/o/302471/
3155024,Ciracle Pore Control Blackhead Off Sheet,https://taplink.st/p/d/9/7/b/34287886.jpg?0,out of stock,0,9.90 EUR,,PROFILE1198143,"Эффективнейшее средство для глубокого очищения

Средство создано в виде круглых дисков, пропитанных действующей эссенцией, которая эффективно удаляет кожный жир и растворяет сальные пробки, вытягивая загрязнения глубоко из пор на поверхность кожи и позволяя с легкостью удалить их после применения с помощью ватных палочек, делая кожу чистой и гладкой.

Основные экстракты:
*гамамелис
*шалфей
*мята
*мелисса
*зверобой
*можжевельник
*омела
*репейник
*мыльнянка

Основные свойства:
нормализует работу сальных желез
глубоко очищает кожу
оказывает выраженное противовоспалительное, бактерицидное действие
ранозаживляющее и вяжущее действие
смягчает
успокаивает раздражения
сужает расширенные поры и предотвращает появление шрамов и постакне

Способ применения:
Извлеки одну салфетку из баночки с помощью мини-пинцета.
Размести салфетку на необходимой зоне таким образом, чтобы не образовывались пузыри.
Салфетка должна надёжно прилегать к коже.
Для достижения максимального результата оставь салфетку на коже минимум на 15 минут.
Сними салфетку. С помощью ватной палочки убери содержимое пор.
Умойся чистой водой.
Рекомендуется также использовать салфетки на щеках и подбородке

Объём: 35шт
___
Visspēcīgākais dziļš tīrīšanas līdzeklis

Produkts ir izveidots apaļu disku veidā, kas piesūcināts ar aktīvo esenci, kas efektīvi noņem sebumu un izšķīdina tauku korķus, dziļi ievelkot netīrumus no porām uz ādas virsmu un ļaujot tos viegli noņemt pēc lietošanas ar vates tamponu, atstājot ādu tīru un gludu.

Galvenie ekstrakti:
*raganu lazda
*salvija
*piparmētra
*melisa
*asinszāle
*kadiķis
*āmuļi
*dadzis
*ziepjusaknes 

Pamatīpašības:
*normalizē tauku dziedzeru darbību
*dziļi attīra ādu
*ir izteikta pretiekaisuma, baktericīda iedarbība
*brūču dzīšana un savelkoša darbība
*mīkstina ādu
*nomierina kairinājumus
*savelk paplašinātās poras un novērš pinnes un rētas

Lietošanas veids:
Izmantojiet mini pinceti, lai no burkas izņemtu vienu salveti.
Novietojiet salveti uz vajadzīgās zonas tā, lai neveidotos burbuļi.
Salvetei ir droši jāpielīp pie ādas.
Lai iegūtu maksimālu rezultātu, atstājiet salveti uz ādas vismaz uz 15 minūtēm.
Noņemiet salveti. Izmantojiet vates tamponu, lai noņemtu poru saturu.
Nomazgājiet ādu ar tīru ūdeni.

Apjoms: 35gab",new,https://taplink.cc/crystalino.beauty/o/302450/
3149942,Esthetic House CP-1 Premium Silk Ampoule,https://taplink.st/p/4/a/d/a/21572987.jpg?0,in stock,7,3.20 EUR,,PROFILE1198143,"Несмываемая ампульная сыворотка с протеинами шелка.
Подходит для использования в салонах и домашнего ухода. Продукт разработан специально для поврежденных окрашиванием и химической завивкой волос, склонных к сухости и ломкости.

Эффект от использования насыщенного продукта заметен сразу: протеины шелка проникают в волос, восстанавливая его структуру и заполняя пустоты, а также создают невидимый защитный слой, который снижает негативное действие факторов окружающей среды. Волосы становятся гладкими и блестящими, не электризуются, легко расчесываются и укладываются, не заламываются во время сна.

Регулярное применение сыворотки защищает локоны от частого использования фена, утюжка, плойки и бигуди, «запечатывает» секущиеся кончики, наполняет каждый волос оптимальным количеством влаги. Продукт не придает волосам липкости и не утяжеляет их.

Главный действующий компонент сыворотки — протеины шелка, которые образуют на поверхности каждого волоса невесомую и незаметную пленку. Локоны мгновенно приобретают здоровый ухоженный вид, эластичность и естественный блеск, шелковистость и оптимальный уровень увлажненности.

Продукт не содержит парабенов и других компонентов, которые могут повредить вашим волосам.

Способ применения:
Нанеси на сухие или слегка влажные волосы, равномерно распредели средство от корней к кончикам пальцами или с помощью гребня.
Для ухода за нормальными волосами достаточно одного применения после каждого мытья головы
Для восстановления сильно поврежденных локонов используй сыворотку ежедневно, по несколько раз в день в комплексе с другими средствами этой серии (шампунем, маской, кондиционером).

Объём: 150мл",new,https://taplink.cc/crystalino.beauty/o/301076/
3149813,ELIZAVECCA Hell pore black solution bubble serum mask pack,https://taplink.st/p/2/9/7/e/11242703.gif?1,in stock,2,2.99 EUR,2.00 EUR,PROFILE1198143,"Очищающая пузырьковая тканевая маска. Идеальна для поездок и путешествий 💜

Основные действия:
глубоко очищает
вытягивает загрязнения из глубины пор 
сужает поры
удаляет следы косметики и ороговевшие клетки кожи
дополнительное увлажнение
способствует улучшению цвета лица.

В основе маски:
- угольный порошок
- экстракт зеленого чая
- экстракт лаванды
- экстракт листьев мяты
- экстракт розмарина
- экстракт ромашки

Применение:
Нанеси маску на сухую кожу, избегая области вокруг глаз и губ.
Подожди 10-20 мин, пока маска будет пениться.
Оставшийся раствор от маски распредели по всему лицу.
После умыться водой и нанести тонер❗

Объём: 28 g
___
Attīroša burbuļloksnes maska. Ideāli piemērota ceļojumiem 💜

Pamatdarbības:
- dziļi attīra
- izvelk netīrumus no poru dziļumiem
- sašaurina poras
- noņem kosmētikas pēdas un atmirušās ādas šūnas
- papildu mitrināšana
- uzlabo sejas krāsu.

Maskas centrā:
- ogļu pulveris
- zaļās tējas ekstrakts
- lavandas ekstrakts
- piparmētru lapu ekstrakts
- rozmarīna ekstrakts
- kumelīšu ekstrakts

Pielietojums:
Uzklājiet masku uz sausas ādas, izvairoties no zonas ap acīm un lūpām.
Pagaidiet 10-20 minūtes, līdz maska ​​sāk putot.
Atlikušais šķīdums no maskas tika sadalīts pa visu seju.
Pēc tam nomazgājiet ar ūdeni un uzklājiet toneri❗

Tilpums: 28 g",new,https://taplink.cc/crystalino.beauty/o/300ff5/
3149735,FarmStay Real Essence Mask Mango,https://taplink.st/p/0/d/e/2/11242094.jpg?0,in stock,8,2.00 EUR,,PROFILE1198143,"Основные компоненты:
натуральный экстракт манго
гиалуроновая кислота

Основные действия:
восстановление
оживление кожи
питает кожу
делает кожу более эластичной и подтянутой
устраняет раздражения и воспаления
мягко отшелушивает ороговевшие клетки

Способ применения:
Извлеки маску из упаковки, нанеси на лицо, расправь.
Оставь на 15-20 минут, затем удали.
Делай легкий массаж подушечками пальцев, пока остатки маски полностью не впитаются.
Для охлаждающего 🌬️ действия помести не распечатанную маску заранее в холодильник.
Для разогревающего 🔥эффекта помести нераспечатанную маску в теплую воду (50-60 градусов) на 2-3 минуты
Рекомендуется использовать 2-3 раза в неделю для максимального эффекта.

Объем: 23 мл
____
Galvenās sastāvdaļas:
dabīgais mango ekstrakts
hialuronskābe

Pamatdarbības:
ādas atjaunošana
baro ādu
padara ādu elastīgāku un stingrāku
novērš kairinājumu un iekaisumu
maigi noloba atmirušās ādas šūnas

Lietošanas veids:
Izņemiet masku no iepakojuma, uzklājiet to uz sejas, iztaisnojiet.
Atstājiet to 15-20 minūtes, pēc tam noņemiet.
Viegli iemasējiet ar pirkstu galiem, līdz maska ​​paliek pilnībā iesūksies.
Atvēsinošai 🌬️ darbībai neatvērto masku pirms tam ievietojiet ledusskapī.
Sildošam efektam neatvērtu masku ievietojiet siltā ūdenī (50-60 grādi) uz 2-3 minūtēm
Lai iegūtu maksimālu efektu, ieteicams lietot 2-3 reizes nedēļā.

Tilpums: 23 ml",new,https://taplink.cc/crystalino.beauty/o/300fa7/
3149681,FarmStay Real Essence Mask Peach,https://taplink.st/p/8/b/0/3/11241587.jpg?0,in stock,8,2.00 EUR,,PROFILE1198143,"Идеальная маска в качестве восстанавливающего экспресс-средства, когда кожа сильно пересушена и нуждается в качественном увлажнении.

Основные компоненты:
натуральный экстракт персика
гиалуроновая кислота

Основные действия:
восстановление
оживление кожи
освежает и витаминизирует
делает кожу более эластичной и подтянутой
устраняет раздражения и воспаления
мягко отшелушивает ороговевшие клетки
способствует легкому осветлению кожи

Способ применения:
Извлеки маску из упаковки, нанеси на лицо, расправь.
Оставь на 15-20 минут, затем удали.
Делай легкий массаж подушечками пальцев, пока остатки маски полностью не впитаются.
Для охлаждающего 🌬️ действия помести не распечатанную маску заранее в холодильник.
Для разогревающего 🔥эффекта помести нераспечатанную маску в теплую воду (50-60 градусов) на 2-3 минуты
Рекомендуется использовать 2-3 раза в неделю для максимального эффекта.

Объем: 23 мл
____
Ideāla maska ​​kā ekspress atjaunojošs līdzeklis, kad āda ir ļoti sausa un tai nepieciešama kvalitatīva mitrināšana.

Galvenās sastāvdaļas:
dabīgais persiku ekstrakts
hialuronskābe

Pamatdarbības:
ādas atjaunošana
atsvaidzina un piesātina ar vitamīniem
padara ādu elastīgāku un stingrāku
novērš kairinājumu un iekaisumu
maigi noloba atmirušās ādas šūnas
veicina vieglu ādas izgaismošanu

Lietošanas veids:
Izņemiet masku no iepakojuma, uzklājiet to uz sejas, iztaisnojiet.
Atstājiet to 15-20 minūtes, pēc tam noņemiet.
Viegli iemasējiet ar pirkstu galiem, līdz maska ​​paliek pilnībā iesūkusies.
Atvēsinošai 🌬️ darbībai neatvērto masku pirms tam ievietojiet ledusskapī.
Sildošam efektam neatvērtu masku ievietojiet siltā ūdenī (50-60 grādi) uz 2-3 minūtēm
Lai iegūtu maksimālu efektu, ieteicams lietot 2-3 reizes nedēļā.

Tilpums: 23 ml",new,https://taplink.cc/crystalino.beauty/o/300f71/
3137585,"Holika Holika, Aloe 99% Soothing Gel",https://taplink.st/p/3/a/0/d/11230286.jpg?0,in stock,8,8.95 EUR,,PROFILE1198143,"ТОП ПРОДУКТ, ОСОБЕННО В ЛЕТНИЙ СЕЗОН🔥

Универсальный, многофункциональный гель, может использоваться как для кожи лица, так и для кожи тела, а также для ухода за волосами.

Ах, как много можно говорить об алоэ - сок алоэ увлажняет и подтягивает кожу, восстанавливает обмен веществ, стимулирует регенерацию клеток и у него ещё очень много полезных свойств.

Для чего он:
При солнечных ожогах
Укус насекомых (наносится на пострадавшую часть тела)
Маска для волос 
Средство после бритья... Да, пожалуй, он подходит для всего 👌

Хранить гель рекомендуется в холодильнике.

Способ применения:
Для кожи лица или тела – наносить на очищенную кожу.
Экспресс-маска – нанести гель на ватные диски и наложить на нужные вам участки кожи.
Маска для волос – нанести на чистые влажные волосы на 10-15 минут, затем смыть теплой водой

Объём: 250мл | 55мл
___
TOP PRODUKTS ĪPAŠI VASARAS SEZONĀ🔥

Universāls, daudzfunkcionāls gēls, lietojams gan sejas un ķermeņa ādai, gan matu kopšanai.

Ak, cik daudz var teikt par alveju - alvejas sula mitrina un savelk ādu, atjauno vielmaiņu, stimulē šūnu atjaunošanos un tai ir vēl daudz noderīgu īpašību.

Kam tas paredzēts:
Pret saules apdegumiem
Kukaiņu kodumi (uzklāj uz skartās ķermeņa daļas)
Matu maska
Pēc skūšanās... Jā, iespējams, der visam 👌

Gēlu ieteicams uzglabāt ledusskapī.

Lietošanas veids:
Sejas vai ķermeņa ādai – uzklāt uz attīrītas ādas.
Ekspress maska ​​- uzklājiet želeju uz vates diskiem un uzklājiet uz nepieciešamajām ādas vietām.
Matu maska ​​- uzklājiet uz tīriem, mitriem matiem 10-15 minūtes, pēc tam noskalojiet ar siltu ūdeni

Tilpums: 250ml | 55 ml",new,https://taplink.cc/crystalino.beauty/o/2fe031/
3137576,Koelf Hydro Gel Mask Pack Ruby & Bulgarian Rose,https://taplink.st/p/a/7/c/c/11230235.jpg?0,out of stock,0,2.90 EUR,,PROFILE1198143,"Гидрогелевая маска для лица, интенсивно увлажняющая кожу, разглаживающая морщины и повышающая упругость и эластичность кожи.

Основные ингредиенты:
экстракт болгарской розы
гиалуроновая кислота

Использование:
❗наносить на очищенную кожу после тонера.
вскрой упаковку и распредели маску на лице.
оставь на 15-20 минут
удали маску и вмассируй остатки эссенции в кожу.
при необходимости нанеси средство для увлажнения кожи

Объем: 30 гр ",new,https://taplink.cc/crystalino.beauty/o/2fe028/
3135680,Koelf Pearl & Shea Butter Hydrogel Mask Pack,https://taplink.st/p/3/e/3/7/11230046.jpg?0,in stock,5,2.90 EUR,,PROFILE1198143,"Твой спаситель от сухости в любом возрасте 👍

Основные свойства:
- обогащает кожу влагой
- активно смягчает
- разглаживает текстуру
- абсорбирует излишнюю жирность
- устраняет мелкие морщины
- делает овал лица более ровным и красивым

Состав продукта
- Гидрогель
- Масло ши
- Жемчужный порошок

Удобство
Маска не создаёт неудобств. Пока средство улучшает кожу, ты можешь заниматься своими обычными делами .

Способ применения
Хорошо очисти и тонизируй кожу.
Достань маску, разверни её и наложи на лицо.
Хорошо прижми салфетку к коже и оставь на лице на 30 минут.
Удали средство и дай впитаться оставшейся жидкости

Объём: 30мл
___
Jūsu glābējs no sausuma jebkurā vecumā 👍

Pamatīpašības:
- aktīvi mīkstina un mitrina ādu
- izlīdzina tekstūru
- absorbē liekos taukus
- novērš sīkās grumbiņas
- padara sejas ovālu gludāku un skaistāku

Produkta sastāvs
- Hidrogēls
- Šī sviests
- Pērļu pulveris

Ērtības
Maska nav neērta. Kamēr produkts uzlabo ādas stāvokli, jūs varat veikt savas ierastās aktivitātes.

Lietošanas veids
Labi attīri un tonizē ādu.
Izņemiet masku, atlociet to un uzklājiet uz sejas.
Labi piespiediet masku pret ādu un atstājiet to uz sejas uz 30 min

Tilpums: 30ml",new,https://taplink.cc/crystalino.beauty/o/2fd8c0/
3135512,Petitfee Artichoke Soothing Face Mask,https://taplink.st/p/b/b/4/a/11229503.jpg?0,in stock,5,2.90 EUR,,PROFILE1198143,"Успокаивающая гидрогелевая маска с экстрактом артишока:
насыщает клетки влагой и витаминами
разглаживает текстуру кожи
оздоравливает кожу
очищает поры
сокращает морщины
устраняет жирный блеск
делает овал лица более ровным и красивым

Активные компоненты в составе:
Экстракт артишока
Экстракт листьев капусты
Экстракт алоэ
Экстракт полыни

Способ применения:
Очисти и протоонизируй кожу лица
Извлеки гидрогелевую маску из упаковки 
Сними специальную прозрачную пленку. Нанеси маску и оставь на 30-40 минут
По истечению времени сними маску с лица. Оставшуюся эссенцию не смывай, распредели по лицу при помощи легких похлопывающих движений и дай впитаться
Для более выраженного охлаждающего эффекта за 15-20 минут до применения помести маску в холодильник

Объем: 32гр
____
Nomierinoša hidrogēla maska ​​ar artišoku ekstraktu:
- piesātina šūnas ar mitrumu un vitamīniem
- izlīdzina ādas tekstūru
- dziedē ādu
- attīra poras
- samazina grumbas
- novērš taukainu spīdumu
- padara sejas ovālu gludāku un skaistāku

Sastāvā esošās aktīvās sastāvdaļas:
- Artišoka ekstrakts
- Kāpostu lapu ekstrakts
- Alvejas ekstrakts
- Vērmeles ekstrakts

Lietošanas veids:
- Attīri un notoonizē sejas ādu
-  Izņem hidrogēla masku no iepakojuma. Noņemiet īpašās caurspīdīgās plēves. 
- Uzklājiet masku un atstājiet uz 30-40 min
- Beigās atlikušo esenci nenoskalo, ar vieglām glāstošām kustībām izklāj pa seju un ļauj tai iesūkties.
Lai iegūtu izteiktāku atvēsinošu efektu, 15-20 minūtes pirms lietošanas masku ievieto ledusskapī vai dažas minūtes paturi zem tekošās ūdens.

Tilpums: 32gr",new,https://taplink.cc/crystalino.beauty/o/2fd818/
3132716,Esthetic House CP-1 Head Spa Scalp Scaler,https://taplink.st/p/7/4/3/0/11222498.jpg?0,out of stock,0,12.99 EUR,,PROFILE1198143,"Спа-средство для твоих волос и кожи головы

Основные свойства:
*избавляет от перхоти, шелушений и ощущения зуда
*регулирует работу сальных желез
*борется с выпадением волос
*мягко очищает волосы от жира и загрязнений

По консистенции средство напоминает легкий крем с небольшими вкраплениями. Подходит для домашнего и профессионального применения

Состав
- экстракт камелии
- экстракт центеллы азиатской
- экстракт листьев чайного дерева
- экстракт перечной мяты
- экстракт розмарина 

Способ применения:
Нанеси небольшое количество средства на смоченную кожу головы и легко помассируй подушечками пальцев в течение 2-3 минут. Хорошо смой средство большим количеством воды и используй кондиционер. Не применяйте продукт одновременно с обычным шампунем, не используйте чаще 1 раза в неделю.

Объем: 250мл
____
Spa procedūra jūsu matiem un galvas ādai

Pamatīpašības:
*mazina blaugznu, zvīņošanās un niezes sajūtas
*regulē tauku dziedzeru darbību
*cīnās ar matu izkrišanu
*maigi attīra matus no taukiem un netīrumiem

Produkta konsistence atgādina vieglu krēmu ar nelielām šļakatām. Piemērots lietošanai mājās un profesionālai lietošanai

Sastāvs:
- kamēlijas ekstrakts
- Centella asiatica ekstrakts
- tējas koka lapu ekstrakts
- piparmētru ekstrakts
- rozmarīna ekstrakts

Lietošanas veids:
Uzklājiet nelielu daudzumu uz samitrinātas galvas ādas un maigi iemasējiet ar pirkstu galiem 2-3 minūtes. Labi noskalojiet ar lielu daudzumu ūdens un izmantojiet kondicionieri. Nelietojiet produktu vienlaikus ar parasto šampūnu, neizmantot biežāk kā reizi nedēļā.

Tilpums: 250ml",new,https://taplink.cc/crystalino.beauty/o/2fcd2c/
3132662,Lador Perfect Hair Filler,https://taplink.st/p/4/5/e/5/26450524.jpg?0,in stock,8,2.80 EUR,,PROFILE1198143,"Объёмные, здоровые и блестящие волосы - именно такими будут твои волосы

Филлер за одну процедуру мгновенно преобразит волосы, сделает их невероятно сильным, здоровыми, шелковистыми и блестящими!

Средство нормализует PH баланс кожи головы, лечит волосы ослабленные химией или окрашиванием, улучшает общее состояние волос.
Волосы становятся эластичными, увлажненными (пропадает эффект сухих концов), гладкими.

Использование филлеров актуально для таких проблем:
поврежденные и/или пористые волосы;
волосы после химической завивки или окрашивания;
сухие непослушные волосы.

Способ применения :
❗Для процедуры не используй металлическую посуду.
Вылей содержимое ампулы в посудинку.
Налей в пустую ампулу воду комнатной температуры и влей эту воду в миску к филлеру. Тщательно перемешай. Оставь на 1-2 минуты. В течением этого времени средство загустеет до привычной консистенции маски для волос.
Затем нанеси средство на чистые сухие или хорошо подсушенные полотенцем волосы. Удели особое внимание кончикам и поврежденным местам.
Для усиления эффекта надень шапочку для душа или укутай волосы в пакет/полотенце. В шапочке для душа процедура займет 10-15 минут, а в полотенце процедура продлится чуть дольше 20-25 минут.
После процедуры промой волосы БЕЗ использования шампуня.

Объём 1шт: 13мл
___
Apjomīgi, veselīgi un spīdīgi – tādi būs tavi mati

Filleris vienā procedūrā uzreiz pārveidos jūsu matus, padarot tos neticami stiprus, veselīgus, zīdainus un spīdīgus!

Produkts normalizē galvas ādas PH līdzsvaru, dziedē ķīmijas vai krāsošanas novājinātus matus un uzlabo matu vispārējo stāvokli.
Mati kļūst elastīgi, mitrināti (pazūd sauso galu efekts), gludi.

Aktuāli šādiem matiem:
- bojāti un/vai poraini mati;
- mati pēc ilgviļņu vai krāsošanas;
- sausi nepaklausīgi mati.

Lietošanas veids:
❗ Procedūrai neizmantot metāla traukus.
Ielejiet ampulas saturu bļodā.
Ielejiet tukšā ampulā istabas temperatūras ūdeni un ielejiet šo ūdeni bļodā. Rūpīgi samaisiet. Atstājiet to uz 1-2 min. Šajā laikā produkts sabiezēs līdz ierastajai matu maskas konsistencei.
Pēc tam uzklājiet uz tīriem, sausiem vai labi nosusinātiem matiem. Pievērsiet īpašu uzmanību galiem un bojātajām vietām.
Lai uzlabotu efektu, uzvelciet dušas cepurīti un ietiniet matus dvielī. Dušas cepurītē procedūra ilgs 10-15 minūtes, savukārt tikai dvielī procedūra ilgs nedaudz ilgāk - 20-25 min.
Pēc procedūras izmazgājiet matus BEZ šampūna.

Tilpums 1gab: 13ml",new,https://taplink.cc/crystalino.beauty/o/2fccf6/
3130046,JM Solution Derma Care Centella Repair Capsule Mask Clear,https://taplink.st/p/c/d/1/0/11209649.jpg?0,in stock,5,2.99 EUR,,PROFILE1198143,"Успокаивающая целлюлозная маска с центеллой азиатской отлично подойдёт для проблемной и чувствительной кожи.

Основные свойства:
антибактериальная
заживляющая
помогает в борьбе с акне и воспалениями
осветляет пост-акне
устраняет покраснения
ускоряет обновление клеток
увлажняет

Основные компоненты:
экстракт центеллы азиатской
экстракт мадекассосида

Подходит:
Все типы кожи
Рекомендую от 25 лет

Объем: 30мл",new,https://taplink.cc/crystalino.beauty/o/2fc2be/
3129947,PURITO Centella Green Level Recovery Cream,https://taplink.st/p/6/d/0/3/11209037.gif?1,out of stock,0,24.99 EUR,22.00 EUR,PROFILE1198143,"Основные свойства:
-эффективно устраняет раздражения
-устраняет шелушения и красноту
-устраняет чувство сухости
-укрепляет липидный барьер эпидермиса
-защищает кожу от негативного воздействия окружающей среды

Основные компоненты:
-50% экстракта центеллы азиатской
-экстракт гамамелиса
-экстракт семян макадамии
-аргановое масло
-керамиды 

Как и свежие фрукты крем рекомендуется хранить в холодильнике и использовать как можно быстрее

Способы применения:
1 способ
В качестве крема для лица.
Завершающим этапом ухода равномерно распределите крем по поверхности кожи. Во время вечернего ухода рекомендуется нанести дополнительный слой крема локально, на необходимые зоны.
2 способ
В качестве крема для тела.
Продукт можно наносить локально на зоны, которые нуждаются в особом увлажнении и восстановлении

Объем: 50мл
___
Pamatīpašības:
-efektīvi novērš kairinājumu
-novērš lobīšanos un apsārtumu
-novērš sausuma sajūtu
-stiprina epidermas lipīdu barjeru
-aizsargā ādu no negatīvās vides ietekmes

Galvenās sastāvdaļas:
-50% Centella asiatica ekstrakts
-raganu lazdas ekstrakts
-makadāmijas sēklu ekstrakts
-Argana eļļa
-keramīdi

Tāpat kā svaigus augļus, arī krēmu ieteicams atdzesēt un lietot pēc iespējas ātrāk.

Uzklāšanas metodes:
1 veids
Kā sejas krēms.
Pēdējais kopšanas solis ir vienmērīgi sadalīt krēmu pa ādas virsmu. Vakara kopšanas laikā ieteicams uzklāt papildu krēma kārtu lokāli, vajadzīgajās vietās.
2 virzienu
Kā ķermeņa krēms.
Produktu var uzklāt lokāli vietās, kur nepieciešama īpaša mitrināšana un atjaunošana.

Tilpums: 50ml",new,https://taplink.cc/crystalino.beauty/o/2fc25b/
